-0.019310314	0.013329866	0.053613327
-0.027763888	0.010475651	0.059669833
-0.016813044	0.007975367	0.035315427
-0.021156071	0.011054814	0.048578581
-0.02531213	0.010192151	0.032123193
-0.022168338	0.009212632	0.023047893
-0.021510949	0.001040894	0.0182152
-0.013857763	-0.003518187	-0.006615671
-0.008738225	-0.016887173	-0.034661845
-0.018125659	-0.01917225	-0.023148615
-0.014756247	-0.021451738	-0.021474839
-0.013160941	-0.02288894	-0.022912393
0.001518363	-0.030412418	-0.044676502
-0.003245605	-0.028360214	-0.046589892
0.000672924	-0.033294062	-0.060973156
-0.000491401	-0.035519789	-0.060716944
0.016464464	-0.045376976	-0.095832214
0.017234328	-0.050810885	-0.096081419
0.017330722	-0.044642327	-0.095658911
0.029643466	-0.042391394	-0.108336234
0.010076081	-0.02562085	-0.068858372
0.024546966	-0.016926973	-0.062773133
0.03227935	-0.010770135	-0.068419893
0.024710901	-0.010066116	-0.070193308
0.036912045	-0.015951484	-0.091884518
0.066932982	-0.013458387	-0.112894911
0.039128135	-0.006067554	-0.066199475
0.053611505	-0.006372505	-0.085354409
0.049663374	0.012434883	-0.040109756
0.028976205	0.020220833	-0.007292552
0.025716841	0.039292798	0.02539602
-0.003936402	0.051142738	0.079773719
0.005747501	0.054388392	0.089217474
0.010202977	0.052845741	0.071399685
-0.009461496	0.052912871	0.090076989
0.003810816	0.056041337	0.087670525
0.006779709	0.045440056	0.056654181
-0.001285534	0.043520984	0.062120222
-0.002175026	0.050943339	0.070260783
-0.001730948	0.043028497	0.052893841
-0.011324785	0.038677815	0.078015854
0.000873183	0.045448645	0.060781398
0.008666166	0.025183591	0.025564312
0.005173815	0.017041146	0.039210816
0.011859101	0.017172108	0.03574299
0.020608597	0.016055938	0.024813499
0.011770795	0.013627136	0.026034405
0.010310954	0.014646989	0.032022051
0.002602298	0.025635636	0.03475835
-0.010544591	0.027743604	0.050157425
0.00014906	0.025873281	0.037911453
-0.014618261	0.028948497	0.065476478
-0.029749962	0.026654955	0.066286086
-0.016623149	0.016183571	0.043155236
-0.020598304	0.017706423	0.038882199
-0.02474125	0.023972614	0.058130031
-0.021024045	0.018450129	0.034822058
-0.050925664	0.00820339	0.062879931
-0.036331671	-0.000249496	0.043826539
-0.041486157	0.000101411	0.059575996
-0.045201564	-0.005768633	0.034783649
-0.05245404	-0.016840513	0.037297559
-0.035604231	-0.024856038	0.017737474
-0.039784834	-0.021320781	0.026192685
-0.03836272	-0.031194005	0.026939016
-0.032588494	-0.03489459	0.008441457
-0.039008992	-0.03497244	0.023833205
-0.018757779	-0.051399811	-0.026959636
-0.007460634	-0.049307049	-0.032641286
-0.019647145	-0.055712282	-0.038819026
-0.006727671	-0.050886348	-0.035902369
-0.002733208	-0.057674758	-0.048585558
-0.001962215	-0.054182013	-0.023222519
0.019436805	-0.046911023	-0.043212722
0.014832899	-0.051969877	-0.044387441
0.00906137	-0.04352137	-0.025941316
0.023636683	-0.034904887	-0.042875236
0.023919493	-0.026362804	-0.022206504
0.019201351	-0.024627611	-0.01683653
0.035071905	-0.015682641	-0.025886136
0.016083706	-0.017382557	-0.001134548
0.041159732	-0.002475822	-0.00263089
0.041021566	0.006056399	-0.014066814
0.027603454	0.008870516	-0.010000559
0.031590656	0.009204371	0.005047997
0.02683544	0.01627267	0.012338978
0.01477074	0.017659034	0.014459793
0.031859248	0.027333592	0.016086656
0.040665716	0.031402198	0.005656207
0.015666489	0.032519773	0.037262381
0.026990458	0.030213811	0.022046811
0.019335581	0.033869727	0.041936196
0.000630957	0.025967592	0.027385994
0.008187117	0.035398328	0.032060347
0.005856824	0.035765302	0.030566283
-0.003957434	0.032273158	0.037289115
-0.006162383	0.035475795	0.033748592
-0.010923573	0.039968564	0.044044005
-0.020613638	0.046193091	0.073550584
-0.012894196	0.0194761	0.019368004
-0.008890097	0.029621208	0.060577779
-0.022502307	0.026496643	0.063558554
-0.020068521	0.033629797	0.06462106
-0.04488347	0.026249778	0.056984762
-0.026355563	0.024727636	0.049447511
-0.040119105	0.013661572	0.024124107
-0.057042996	0.003363575	0.038919208
-0.041835849	0.005916254	0.030092656
-0.04783802	-0.001340026	0.02085187
-0.056859388	-0.013291802	0.014648982
-0.05368117	-0.012256149	0.025200929
-0.052504976	-0.005522108	0.026158933
-0.063932776	-0.022810973	0.002456929
-0.042606893	-0.028569836	-0.002732358
-0.032400351	-0.038088062	-0.017503606
-0.04084032	-0.036931011	-0.017712203
-0.026664402	-0.036019906	-0.029671376
-0.014305294	-0.040552872	-0.04057353
-0.018815494	-0.04096099	-0.03540532
-0.01310739	-0.044071107	-0.064285938
-0.007286407	-0.044967551	-0.051656281
0.015666786	-0.045820393	-0.067277064
0.004598007	-0.03202627	-0.030662752
0.008696101	-0.042936502	-0.0646818
-0.004323508	-0.045340832	-0.059223376
0.00203446	-0.0418565	-0.073558825
-0.004046455	-0.039584267	-0.065531967
0.00934593	-0.041383236	-0.077378783
0.015240582	-0.025149915	-0.060132382
-0.001100573	-0.027587572	-0.055093294
0.018149849	-0.028970905	-0.075504687
0.020536956	-0.023626761	-0.069030317
0.028515776	-0.008102988	-0.052054329
0.013574867	-0.00910569	-0.037528522
0.04857948	-0.022735627	-0.089620025
0.022334422	-0.012449536	-0.044773182
0.023827912	-0.007434931	-0.051685682
0.035247149	0.005852643	-0.053321314
0.007435226	0.012325159	-0.026816288
0.030753882	0.018086061	-0.039681195
0.016882069	0.010492681	-0.033623055
0.01152502	0.015173722	-0.018321029
0.017973215	0.018305383	-0.028515012
0.019961742	0.016990602	-0.032462733
0.009131717	0.007180821	-0.033079157
0.012230785	0.01024533	-0.020218756
0.023131736	-0.000272639	-0.04854373
0.025129878	0.00440608	-0.036427339
0.03500087	-0.000764347	-0.065852091
0.033901863	-0.016607284	-0.078780673
0.039822861	-0.028374828	-0.080858749
0.049940603	-0.028240418	-0.094646283
0.034343659	-0.024657702	-0.066311946
0.061843855	-0.026182516	-0.09646045
0.051721064	-0.027285553	-0.079632609
0.05415496	-0.02987555	-0.091144974
0.060971615	-0.024102194	-0.084795315
0.056448889	-0.011849424	-0.062028667
0.037575356	0.007759152	-0.029801525
0.048241562	0.014087847	-0.031007432
0.068247057	0.023911791	-0.041857982
0.029844426	0.02560747	0.002332084
0.052732184	0.034826794	-0.015485874
0.042560448	0.033924981	-0.003035073
0.030669603	0.032259396	0.002718072
0.040463835	0.045399454	0.010611397
0.039530709	0.048958623	0.013167358
0.031989161	0.059585955	0.045970146
0.024122847	0.060912133	0.030480803
0.010840394	0.053598845	0.030120836
-0.020237498	0.05022265	0.052099561
-0.006941734	0.055001756	0.064854452
-0.016656515	0.049346932	0.057655787
-0.005766907	0.050860357	0.049879926
-0.005490244	0.052839623	0.046422673
-0.035696719	0.048611237	0.082775368
-0.007267821	0.042466712	0.041364612
-0.015098704	0.037802407	0.058096484
-0.040585696	0.036400804	0.091692416
-0.035898986	0.027689979	0.085747384
-0.038669129	0.018324011	0.059846495
-0.024935386	0.015397188	0.058063353
-0.021544968	0.003904215	0.034497052
-0.034704142	-0.007996026	0.024190119
-0.045697057	-0.008404696	0.041917072
-0.037668571	-0.003978957	0.037751705
-0.037936559	0.007990853	0.044274211
-0.05112108	0.012651666	0.059493412
-0.041811885	0.001046154	0.035666864
-0.070404934	-0.00538949	0.059156069
-0.056951273	0.000452991	0.058710262
-0.066028367	-0.002026429	0.07353947
-0.059692803	-0.009204677	0.056007015
-0.069149077	-0.015844444	0.049915156
-0.034809153	-0.023012507	0.01127479
-0.047760997	-0.032819751	-0.004040696
-0.050382856	-0.034433981	0.018710438
-0.02520914	-0.03575859	-0.025660162
-0.034678707	-0.059718917	-0.025917647
-0.006021228	-0.060360073	-0.044255236
-0.019116069	-0.048431957	-0.014949414
-0.023499543	-0.053938741	-0.027148935
-0.003843055	-0.053831876	-0.053410397
-0.008595311	-0.052835989	-0.043319799
-0.023565538	-0.04438902	-0.006392896
-0.003811059	-0.041917043	-0.033308869
0.015209377	-0.021022909	-0.024214105
0.011545707	-0.016416142	-0.016324981
-0.002620479	-0.018060544	-0.005843358
0.004804181	-0.018856046	-0.014784083
-0.02835279	-0.014818185	0.020084957
-0.001234815	-0.014109866	-0.008397032
-0.015413562	-0.005848909	0.011235182
-0.008307871	-0.001188027	0.03003605
0.003807228	-0.005992163	0.002078841
0.005666608	-0.002041749	0.000524857
0.003087018	0.006581301	0.032846921
0.020069924	0.012256063	-0.004476599
-0.022446522	0.011412277	0.023230287
0.005954423	0.008059667	-0.009617569
0.014852697	0.011880471	-0.00123361
-0.01414222	0.000989315	0.018793703
0.022228191	0.001498031	-0.006883345
0.011062943	-0.000103603	-0.005123887
0.011974287	-0.002341442	0.003596334
0.033604084	0.001717256	-0.031158152
0.036556649	-0.002399393	-0.034520852
0.03210384	-0.004587513	-0.037761042
0.059513665	-0.002100177	-0.058744241
0.042985248	-0.010283809	-0.062404466
0.043372078	-0.025799922	-0.094452604
0.050127026	-0.005056687	-0.049255181
0.076616851	0.012812183	-0.054696399
0.049359143	0.025957077	-0.016578842
0.060666716	0.035453101	-0.020248369
0.041598087	0.038216927	0.012271255
0.049396918	0.041265819	-0.006927526
0.046398769	0.042815569	-0.003529717
0.012153514	0.053491886	0.052354367
0.024438178	0.062947572	0.049428787
0.03118515	0.059046673	0.046276254
-0.00096886	0.063587259	0.086753401
-0.006719831	0.066574713	0.100746587
-0.017567269	0.057384003	0.101618794
-0.034381915	0.039640222	0.087569787
-0.017779271	0.037044018	0.075671092
-0.018133267	0.035438358	0.075737284
-0.051730641	0.031236695	0.092848906
-0.025571878	0.024652167	0.063434842
-0.027844712	0.024118678	0.067017173
-0.044386935	0.010121652	0.061531856
-0.038485172	0.002607142	0.046756262
-0.044366093	-0.015549198	0.010064474
-0.039557667	-0.012312098	0.038769503
-0.008933409	-0.016573102	0.014323101
-0.028488964	-0.024648684	0.005110799
-0.037102226	-0.028323915	0.020642335
-0.015157849	-0.030950227	-0.006388051
-0.017344016	-0.036542467	-0.018113419
-0.004444361	-0.035690421	-0.026401723
0.006716191	-0.031169515	-0.033557733
-0.013901935	-0.043865317	-0.038600746
0.019774518	-0.033247559	-0.049291171
0.016941876	-0.038976912	-0.05052455
0.010549072	-0.02762848	-0.031635723
0.039187867	-0.028018019	-0.058844842
0.032525372	-0.01768824	-0.034978638
0.036702939	-0.019749706	-0.030984565
0.034932884	-0.017962223	-0.03629612
0.059507367	-0.013884943	-0.044976342
0.031892439	-0.009422909	-0.01819331
0.077879924	-0.008631834	-0.05847584
0.05034167	-0.012929632	-0.040531849
0.054586933	0.001168143	-0.017534136
0.066119146	0.008360757	-0.027920951
0.070454146	0.012051127	-0.023146777
0.038577218	0.017474077	0.006735155
0.035790458	0.027148755	0.021990547
0.023950002	0.034674033	0.034190338
0.014859107	0.051295805	0.072263822
0.004466257	0.054661659	0.071374356
-0.016384232	0.060778796	0.090228362
-0.034560708	0.051229161	0.094640221
-0.02415822	0.058285763	0.086531351
-0.063652982	0.049070509	0.106107947
-0.052320802	0.043488836	0.10031185
-0.062071223	0.037472779	0.09453599
